date,direction,callsign_icao,flight_iata,airline,origin_icao,destination_icao,scheduled_utc,actual_utc,opensky_firstseen_utc,opensky_lastseen_utc,delay_minutes,status,terminal,gate,icao24,data_quality_delta_min,quality_flags,reason
2026-07-18,dep,RWD3602,WB3602,RwandAir,LTFM,HRYR,2026-07-18T18:40:00+00:00,2026-07-18T19:39:00+00:00,,,59,scheduled,,A7B,,,,no_opensky_match
2026-07-18,dep,RWD1381,WB1381,RwandAir,LTFM,KJFK,2026-07-18T18:40:00+00:00,2026-07-18T19:14:00+00:00,,,34,active,,A1J,,,,no_opensky_match
2026-07-18,dep,THA9144,TG9144,Thai Airways,LTFM,KJFK,2026-07-18T18:40:00+00:00,2026-07-18T19:14:00+00:00,,,34,active,,A1J,,,,no_opensky_match
2026-07-18,dep,PIA5011,PK5011,Pakistan International Airlines,LTFM,KJFK,2026-07-18T18:40:00+00:00,2026-07-18T19:14:00+00:00,,,34,active,,A1J,,,,no_opensky_match
2026-07-18,dep,UZB7291,HY7291,Uzbekistan Airways,LTFM,KJFK,2026-07-18T18:40:00+00:00,2026-07-18T19:14:00+00:00,,,34,active,,A1J,,,,no_opensky_match
2026-07-18,dep,AVA6625,AV6625,avianca,LTFM,KJFK,2026-07-18T18:40:00+00:00,2026-07-18T19:14:00+00:00,,,34,active,,A1J,,,,no_opensky_match
2026-07-18,dep,IGO4017,6E4017,IndiGo,LTFM,KJFK,2026-07-18T18:40:00+00:00,2026-07-18T19:14:00+00:00,,,34,active,,A1J,,,,no_opensky_match
2026-07-18,dep,THA7597,TG7597,Thai Airways,LTFM,EDDV,2026-07-18T21:55:00+00:00,,,,,scheduled,,C4,,,,no_opensky_match
2026-07-18,dep,RWD1397,WB1397,RwandAir,LTFM,UBBB,2026-07-18T21:50:00+00:00,,,,,active,,B7B,,,,no_opensky_match
2026-07-18,dep,PIA5336,PK5336,Pakistan International Airlines,LTFM,UBBB,2026-07-18T21:50:00+00:00,,,,,active,,B7B,,,,no_opensky_match
2026-07-18,dep,MSR9306,MS9306,Egyptair,LTFM,UBBB,2026-07-18T21:50:00+00:00,,,,,active,,B7B,,,,no_opensky_match
2026-07-18,dep,AHY6336,J26336,Azerbaijan Airlines,LTFM,UBBB,2026-07-18T21:50:00+00:00,,,,,active,,B7B,,,,no_opensky_match
2026-07-18,dep,AIJ4444,4O4444,Interjet,LTFM,UBBB,2026-07-18T21:50:00+00:00,,,,,active,,B7B,,,,no_opensky_match
2026-07-18,dep,QFA8122,QF8122,Qantas,LTFM,OMDB,2026-07-18T19:35:00+00:00,2026-07-18T19:54:00+00:00,,,19,active,,A2,,,,no_opensky_match
2026-07-18,dep,IGO4207,6E4207,IndiGo,LTFM,EIDW,2026-07-18T20:30:00+00:00,2026-07-18T20:48:00+00:00,,,18,active,,D4,,,,no_opensky_match
2026-07-18,dep,RWD1277,WB1277,RwandAir,LTFM,EKCH,2026-07-18T21:20:00+00:00,,,,,active,,F6A,,,,no_opensky_match
2026-07-18,dep,PIA5787,PK5787,Pakistan International Airlines,LTFM,EKCH,2026-07-18T21:20:00+00:00,,,,,active,,F6A,,,,no_opensky_match
2026-07-18,dep,GFA6033,GF6033,Gulf Air,LTFM,EKCH,2026-07-18T21:20:00+00:00,,,,,active,,F6A,,,,no_opensky_match
2026-07-18,dep,IGO4159,6E4159,IndiGo,LTFM,EKCH,2026-07-18T21:20:00+00:00,,,,,active,,F6A,,,,no_opensky_match
2026-07-18,dep,CSC7327,3U7327,Sichuan Airlines,LTFM,EKCH,2026-07-18T21:20:00+00:00,,,,,active,,F6A,,,,no_opensky_match
2026-07-18,dep,BTI7448,BT7448,airBaltic,LTFM,UGTB,2026-07-18T22:15:00+00:00,,,,,scheduled,,A5A,,,,no_opensky_match
2026-07-18,dep,MSR9308,MS9308,Egyptair,LTFM,UGTB,2026-07-18T22:15:00+00:00,,,,,scheduled,,A5A,,,,no_opensky_match
2026-07-18,dep,JBU6920,B66920,JetBlue,LTFM,UGTB,2026-07-18T22:15:00+00:00,,,,,scheduled,,A5A,,,,no_opensky_match
2026-07-18,dep,SVA6474,SV6474,Saudia,LTFM,OERK,2026-07-18T20:50:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,THY8598,TK8598,Turkish Airlines,LTFM,LROP,2026-07-18T23:15:00+00:00,,,,,scheduled,,A1D,,,,no_opensky_match
2026-07-18,dep,THA9252,TG9252,Thai Airways,LTFM,EGCC,2026-07-18T19:20:00+00:00,2026-07-18T19:50:00+00:00,,,30,active,,B5A,,,,no_opensky_match
2026-07-18,dep,ICE7018,FI7018,Icelandair,LTFM,EGCC,2026-07-18T19:20:00+00:00,2026-07-18T19:50:00+00:00,,,30,active,,B5A,,,,no_opensky_match
2026-07-18,dep,IGO4085,6E4085,IndiGo,LTFM,EGCC,2026-07-18T19:20:00+00:00,2026-07-18T19:50:00+00:00,,,30,active,,B5A,,,,no_opensky_match
2026-07-18,dep,CSC7287,3U7287,Sichuan Airlines,LTFM,EGCC,2026-07-18T19:20:00+00:00,2026-07-18T19:50:00+00:00,,,30,active,,B5A,,,,no_opensky_match
2026-07-18,dep,PIA5714,PK5714,Pakistan International Airlines,LTFM,OPLA,2026-07-18T19:05:00+00:00,2026-07-18T19:30:00+00:00,,,25,active,,B14,,,,no_opensky_match
2026-07-18,dep,WUK5730,W95730,Wizz Air UK,LTFM,EGKK,2026-07-18T20:05:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,UAE2095,EK2095,Emirates,LTFM,OMDB,2026-07-18T18:35:00+00:00,2026-07-18T18:57:00+00:00,,,22,active,,B9A,,,,no_opensky_match
2026-07-18,dep,IGO4375,6E4375,IndiGo,LTFM,HTKJ,2026-07-18T18:30:00+00:00,2026-07-18T18:55:00+00:00,,,25,active,,B7B,,,,no_opensky_match
2026-07-18,dep,MGL1162,OM1162,MIAT Mongolian Airlines,LTFM,ZMCK,2026-07-18T18:25:00+00:00,2026-07-18T18:48:00+00:00,,,23,active,,A1A,,,,no_opensky_match
2026-07-18,dep,ETH1721,ET1721,Ethiopian Airlines,LTFM,HAAB,2026-07-18T18:15:00+00:00,2026-07-18T18:41:00+00:00,,,26,active,,B7A,,,,no_opensky_match
2026-07-18,dep,RAM9457,AT9457,Royal Air Maroc,LTFM,HAAB,2026-07-18T18:15:00+00:00,2026-07-18T18:41:00+00:00,,,26,active,,B7A,,,,no_opensky_match
2026-07-18,dep,THY7851,TK7851,Turkish Airlines,LTFM,VABB,2026-07-18T17:55:00+00:00,2026-07-18T18:11:00+00:00,,,16,active,,F4B,,,,no_opensky_match
2026-07-18,dep,THY7752,TK7752,Turkish Airlines,LTFM,VIDP,2026-07-18T17:55:00+00:00,2026-07-18T18:06:00+00:00,,,11,active,,E2,,,,no_opensky_match
2026-07-18,dep,LAN8704,LA8704,LATAM Airlines,LTFM,EDDF,2026-07-18T17:50:00+00:00,2026-07-18T18:25:00+00:00,,,35,active,,F07B,,,,no_opensky_match
2026-07-18,dep,THY8365,TK8365,Turkish Airlines,LTFM,RJTT,2026-07-18T17:45:00+00:00,,,,,active,,,,,,no_opensky_match
2026-07-18,dep,THY8090,TK8090,Turkish Airlines,LTFM,RKSI,2026-07-18T17:30:00+00:00,2026-07-18T18:00:00+00:00,,,30,active,,D8,,,,no_opensky_match
2026-07-18,dep,RWD1373,WB1373,RwandAir,LTFM,CYYZ,2026-07-18T17:25:00+00:00,2026-07-18T17:55:00+00:00,,,30,active,,D10,,,,no_opensky_match
2026-07-18,dep,TSC8005,TS8005,Air Transat,LTFM,CYYZ,2026-07-18T17:25:00+00:00,2026-07-18T17:55:00+00:00,,,30,active,,D10,,,,no_opensky_match
2026-07-18,dep,ASL8276,JU8276,AirSERBIA,LTFM,CYYZ,2026-07-18T17:25:00+00:00,2026-07-18T17:55:00+00:00,,,30,active,,D10,,,,no_opensky_match
2026-07-18,dep,SAS6839,SK6839,SAS,LTFM,EHAM,2026-07-18T17:20:00+00:00,2026-07-18T17:41:00+00:00,,,21,active,,A5A,,,,no_opensky_match
2026-07-18,dep,KQA1614,KQ1614,Kenya Airways,LTFM,EHAM,2026-07-18T17:20:00+00:00,2026-07-18T17:41:00+00:00,,,21,active,,A5A,,,,no_opensky_match
2026-07-18,dep,DAL9571,DL9571,Delta Air Lines,LTFM,EHAM,2026-07-18T17:20:00+00:00,2026-07-18T17:41:00+00:00,,,21,active,,A5A,,,,no_opensky_match
2026-07-18,dep,AMX6485,AM6485,Aeromexico,LTFM,EHAM,2026-07-18T17:20:00+00:00,2026-07-18T17:41:00+00:00,,,21,active,,A5A,,,,no_opensky_match
2026-07-18,dep,THY6943,TK6943,Turkish Airlines,LTFM,LTFE,2026-07-18T19:30:00+00:00,2026-07-18T19:47:00+00:00,,,17,active,,,,,,no_opensky_match
2026-07-18,dep,MSR9366,MS9366,Egyptair,LTFM,HECA,2026-07-18T21:25:00+00:00,,,,,active,,E3,,,,no_opensky_match
2026-07-18,dep,THY7703,TK7703,Turkish Airlines,LTFM,OOMS,2026-07-18T18:40:00+00:00,2026-07-18T18:59:00+00:00,,,19,active,,F5B,,,,no_opensky_match
2026-07-18,dep,OMS8012,OV8012,SalamAir,LTFM,OOMS,2026-07-18T18:40:00+00:00,2026-07-18T18:59:00+00:00,,,19,active,,F5B,,,,no_opensky_match
2026-07-18,dep,GIA8997,GA8997,Garuda Indonesia,LTFM,OOMS,2026-07-18T18:40:00+00:00,2026-07-18T18:59:00+00:00,,,19,active,,F5B,,,,no_opensky_match
2026-07-18,dep,OMA5768,WY5768,Oman Air,LTFM,OOMS,2026-07-18T18:35:00+00:00,2026-07-18T18:53:00+00:00,,,18,active,,F12A,,,,no_opensky_match
2026-07-18,dep,ANA9683,NH9683,All Nippon Airways,LTFM,OOMS,2026-07-18T18:35:00+00:00,2026-07-18T18:53:00+00:00,,,18,active,,F12A,,,,no_opensky_match
2026-07-18,dep,WZZ2436,W62436,Wizz Air,LTFM,LHBP,2026-07-18T23:55:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,THY2438,TK2438,Turkish Airlines,LTFM,LTAI,2026-07-18T23:55:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,THY2476,TK2476,Turkish Airlines,LTFM,LTDB,2026-07-18T23:55:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,THY2348,TK2348,Turkish Airlines,LTFM,LTBJ,2026-07-18T23:55:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,THY2238,TK2238,Turkish Airlines,LTFM,LTAJ,2026-07-18T23:55:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,THY2188,TK2188,Turkish Airlines,LTFM,LTAC,2026-07-18T23:55:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,AFL2135,SU2135,Aeroflot,LTFM,UUEE,2026-07-18T23:40:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,RJA853,RJ853,Royal Jordanian,LTFM,OJAI,2026-07-18T23:35:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,PGT3301,PC3301,Pegasus,LTFM,LTBJ,2026-07-18T23:30:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,UAE118,EK118,Emirates,LTFM,OMDB,2026-07-18T23:30:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-18,dep,ROT266,RO266,Tarom,LTFM,LROP,2026-07-18T23:15:00+00:00,,,,,scheduled,,A1D,,,,no_opensky_match
2026-07-18,dep,MXD9212,OD9212,Batik Air Malaysia,LTFM,WMKK,2026-07-18T16:50:00+00:00,2026-07-18T17:14:00+00:00,,,24,active,,F18,,,,no_opensky_match
2026-07-18,dep,MAS4268,MH4268,Malaysia Airlines,LTFM,WMKK,2026-07-18T16:50:00+00:00,2026-07-18T17:14:00+00:00,,,24,active,,F18,,,,no_opensky_match
2026-07-18,dep,OMA5765,WY5765,Oman Air,LTFM,LIRF,2026-07-18T16:45:00+00:00,2026-07-18T17:02:00+00:00,,,17,active,,F19,,,,no_opensky_match
2026-07-18,dep,RWD1359,WB1359,RwandAir,LTFM,LIRF,2026-07-18T16:45:00+00:00,2026-07-18T17:02:00+00:00,,,17,active,,F19,,,,no_opensky_match
2026-07-18,dep,THA9056,TG9056,Thai Airways,LTFM,LIRF,2026-07-18T16:45:00+00:00,2026-07-18T17:02:00+00:00,,,17,active,,F19,,,,no_opensky_match
2026-07-18,dep,PIA5863,PK5863,Pakistan International Airlines,LTFM,LIRF,2026-07-18T16:45:00+00:00,2026-07-18T17:02:00+00:00,,,17,active,,F19,,,,no_opensky_match
2026-07-18,dep,MGL1041,OM1041,MIAT Mongolian Airlines,LTFM,LIRF,2026-07-18T16:45:00+00:00,2026-07-18T17:02:00+00:00,,,17,active,,F19,,,,no_opensky_match
2026-07-18,dep,AZA7033,AZ7033,Alitalia,LTFM,LIRF,2026-07-18T16:45:00+00:00,2026-07-18T17:02:00+00:00,,,17,active,,F19,,,,no_opensky_match
2026-07-18,dep,IGO4209,6E4209,IndiGo,LTFM,LIRF,2026-07-18T16:45:00+00:00,2026-07-18T17:02:00+00:00,,,17,active,,F19,,,,no_opensky_match
2026-07-18,dep,THY8305,TK8305,Turkish Airlines,LTFM,GMMN,2026-07-18T18:20:00+00:00,2026-07-18T18:41:00+00:00,,,21,active,,D6,,,,no_opensky_match
2026-07-18,dep,THY7719,TK7719,Turkish Airlines,LTFM,OJAI,2026-07-18T21:30:00+00:00,,,,,active,,F8A,,,,no_opensky_match
2026-07-18,dep,RJA3702,RJ3702,Royal Jordanian,LTFM,OJAI,2026-07-18T21:30:00+00:00,,,,,active,,D1,,,,no_opensky_match
2026-07-18,dep,ASL8248,JU8248,AirSERBIA,LTFM,OJAI,2026-07-18T21:30:00+00:00,,,,,active,,D1,,,,no_opensky_match
2026-07-18,dep,DAH3907,AH3907,Air Algerie,LTFM,DAAG,2026-07-18T20:20:00+00:00,2026-07-18T20:49:00+00:00,,,29,active,,D3,,,,no_opensky_match
2026-07-18,dep,RWD1355,WB1355,RwandAir,LTFM,KBOS,2026-07-18T16:40:00+00:00,2026-07-18T17:00:00+00:00,,,20,active,,F1,,,,no_opensky_match
2026-07-18,dep,THA9146,TG9146,Thai Airways,LTFM,KBOS,2026-07-18T16:40:00+00:00,2026-07-18T17:00:00+00:00,,,20,active,,F1,,,,no_opensky_match
2026-07-18,dep,PIA5081,PK5081,Pakistan International Airlines,LTFM,KBOS,2026-07-18T16:40:00+00:00,2026-07-18T17:00:00+00:00,,,20,active,,F1,,,,no_opensky_match
2026-07-18,dep,JBU6901,B66901,JetBlue,LTFM,KBOS,2026-07-18T16:40:00+00:00,2026-07-18T17:00:00+00:00,,,20,active,,F1,,,,no_opensky_match
2026-07-18,dep,IGO4005,6E4005,IndiGo,LTFM,KBOS,2026-07-18T16:40:00+00:00,2026-07-18T17:00:00+00:00,,,20,active,,F1,,,,no_opensky_match
2026-07-18,dep,UAL6909,UA6909,United Airlines,LTFM,EDDM,2026-07-18T16:35:00+00:00,2026-07-18T16:59:00+00:00,,,24,landed,,B3B,,,,no_opensky_match
